Tipo de item,Chave da item,ID da item,Resumo,Pai,Chave pai,Parent summary,Status,Campo personalizado (Start date),Resolvido,Responsável,ID do responsável,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Campo personalizado (Data final)
Problema,POS-3824,99960,envio de carrinho abandonado | btg ,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,01/abr/26 10:29 AM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 37,,,,,,,,
Problema,POS-3820,99892,Abandono de Carrinho | Valisere,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,01/abr/26 10:30 AM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 37,,,,,,,,
Problema,POS-3819,99891,Abandono de Carrinho | Body For Sure,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,01/abr/26 10:30 AM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 37,,,,,,,,
Solicitação de serviço,POS-3720,97615,Limitação de caracteres no envio de SMS,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,01/abr/26 10:32 AM,Sávio,5bbfb807412ef82f09606a29,Sprint 36,Sprint 37,,,,,,,
Solicitação de serviço,POS-3822,99926,Agrosolo | Regra de Novidades - BTG,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,31/mar/26 12:00 AM,01/abr/26 11:26 AM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 37,,,,,,,,
Dúvida,FRONT-259,99444,[SMB] 1435580 - Woofbox| Erro ao importar contatos [E-mail marketing],97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,26/mar/26 12:00 AM,01/abr/26 11:34 AM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 37,,,,,,,,
Problema,POS-3821,99893,Favicon | Agrosolo,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,01/abr/26 11:46 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 37,,,,,,,,
Solicitação de serviço,POS-3827,100031,King Star ID 50778 | Validação regra BTG,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,31/mar/26 12:00 AM,01/abr/26 4:34 PM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 37,,,,,,,,
Problema,POS-3823,99959,Abandono de carrinho | btg ,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,01/abr/26 4:35 PM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 37,,,,,,,,
Subtarefa,POS-3790,99199,Criar regras do Tipo segmentation no banco,98712,POS-3770,Construção das regras: Navegações e abandono de carrinho,Concluído,,02/abr/26 9:36 AM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 37,Sprint 38,Sprint 39,Sprint 40,Sprint 41,,,,
Dúvida,FRONT-256,99345,[SMB] 1307214 - dricaarantes| Dúvidas sobre e-mail marketing,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,26/mar/26 12:00 AM,02/abr/26 9:58 AM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 37,,,,,,,,
Solicitação de serviço,FRONT-272,99851,[SMB] 1196538 - Provence Lingerie | Remoção de pop-up de ferramenta desativada,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,30/mar/26 12:00 AM,02/abr/26 10:00 AM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 37,,,,,,,,
Subtarefa,POS-3789,99197,Alinhar contrato de Retorno de Profiles e Produtos com o Segmentador,98712,POS-3770,Construção das regras: Navegações e abandono de carrinho,Concluído,,02/abr/26 10:10 AM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 37,Sprint 38,Sprint 39,Sprint 40,Sprint 41,,,,
Problema,FRONT-236,98504,[SMB] 1438831 - Phael Instalação do E-mail marketing não está sendo finalizad,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,19/mar/26 12:00 AM,02/abr/26 11:21 AM,Danila Lucena,62a72fb5bf7afc006f3a9075,Sprint 36,Sprint 37,,,,,,,
Tarefa,POS-3711,97461,[BACK] Estruturação de motor do segmentador - PARTE 2,101388,POS-3886,2.0 Segmentador,Concluído,,02/abr/26 2:38 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 36,Sprint 37,,,,,,,
Problema,FRONT-275,99963,[SMB] 1481142 - NÜDRAN| [BAGY3.0] Plugin de e-mail marketing não é apretesentado,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,31/mar/26 12:00 AM,02/abr/26 5:14 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 37,,,,,,,,
Problema,FRONT-273,99852,[SMB] 1156888 - Bela Distribuidora| Campanha de Email Marketing Pausada e Não Enviada,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,30/mar/26 12:00 AM,02/abr/26 5:18 PM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 37,,,,,,,,
Problema,FRONT-262,99578,[SMB] 1156888 - Bela Distribuidora | Tray - Email marketing agendado pausado,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,27/mar/26 12:00 AM,02/abr/26 5:31 PM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 37,,,,,,,,
Tarefa,POS-3693,97004,[BTG] Migração de recomendação de produtos,97007,POS-3696,2.0 BTG ,Concluído,,06/abr/26 10:38 AM,Sávio,5bbfb807412ef82f09606a29,Sprint 36,Sprint 37,,,,,,,
Tarefa,POS-3694,97005,[BTG] Migração de processamento de regras (18 Regras) - DEFINIR RÉGUAS,97007,POS-3696,2.0 BTG ,Concluído,,06/abr/26 12:36 PM,,,Sprint 40,,,,,,,,
Subtarefa,POS-3842,100459,Inclusão do critério “Regra de automação” em Segmentação de base,100457,POS-3841,Ajustes segmentador,Concluído,,06/abr/26 1:44 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 37,,,,,,,,
Subtarefa,POS-3843,100461,Inconsistência nos nomes de listas no segmentador,100457,POS-3841,Ajustes segmentador,Concluído,,06/abr/26 2:39 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 37,,,,,,,,
Subtarefa,POS-3844,100463,Correção na exibição e seleção de audiências pré-definidas,100457,POS-3841,Ajustes segmentador,Concluído,,06/abr/26 3:07 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 37,,,,,,,,
Subtarefa,POS-3845,100465,Ajuste das opções de Régua Automática,100457,POS-3841,Ajustes segmentador,Concluído,,06/abr/26 3:07 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 37,,,,,,,,
Subtarefa,POS-3846,100467,Ajuste do placeholder no critério “Data da compra”,100457,POS-3841,Ajustes segmentador,Concluído,,06/abr/26 3:08 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 37,,,,,,,,
Subtarefa,POS-3847,100470,Inconsistência na contagem de contatos das listas no segmentador,100457,POS-3841,Ajustes segmentador,Concluído,,06/abr/26 4:54 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 37,,,,,,,,
Tarefa,POS-3841,100457,Ajustes segmentador,101388,POS-3886,2.0 Segmentador,Concluído,,06/abr/26 4:54 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 37,,,,,,,,
Solicitação de serviço,FRONT-299,100334,[SMB] Delivery direto - NAGUI DELIVERY| vinculação manual,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,02/abr/26 12:00 AM,07/abr/26 9:18 AM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 37,,,,,,,,
Subtarefa,FRONT-309,100507,Implementação NiFi WhatsApp,98918,FRONT-247,[SMB] Link de carrinho abandonado não funciona,Concluído,,07/abr/26 9:42 AM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 37,Sprint 38,,,,,,,
Problema,POS-3818,99890,Exclusão de LP's | Rascunho,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,07/abr/26 9:44 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 37,,,,,,,,
Bug,FRONT-168,97840,[SMB] KingHost - 311466 - Falha ao finalizar importação de CSV,97182,FRONT-127,"SMB - Parceiros (Tray, Bagy, King, Bling, Locaweb)",Concluído,,07/abr/26 10:43 AM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 36,Sprint 37,,,,,,,
Dúvida,FRONT-274,99853,[SMB] 1401103 - Betirrê Alimentação Saudável| habilitar o módulo de campanhas via API oficial (uso de templates do Meta) dentro da Tray,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,Concluído,30/mar/26 12:00 AM,07/abr/26 11:47 AM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 37,,,,,,,,
Tarefa,POS-3849,100511,Bloqueio de campanhas duplicadas por régua e canal,101390,POS-3888,2.0 Campanhas,Concluído,,07/abr/26 2:23 PM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 37,,,,,,,,
Tarefa,POS-3852,100689,[SMB] Bagy - 161310 Progne|,93126,POS-3461,Sys-Ops SMB | Cards Operacionais,CANCELADO,,08/abr/26 10:35 AM,,,Sprint 38,,,,,,,,
Solicitação de serviço,POS-3848,100471,Moovpay ID 50430 | Relatórios AppPush Zerados,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,06/abr/26 12:00 AM,09/abr/26 9:43 AM,Sávio,5bbfb807412ef82f09606a29,Sprint 37,Sprint 38,,,,,,,
Problema,POS-3855,100724, - Problemas nas regras de segmentação BTG,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,09/abr/26 11:54 AM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,,,,,,,,
Subtarefa,POS-3862,100874,Botão processar,100872,POS-3861,Ajustes adicionais segmentador,Concluído,,09/abr/26 2:16 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,,,,,,,,
Subtarefa,POS-3863,100876,Atributos,100872,POS-3861,Ajustes adicionais segmentador,Concluído,,09/abr/26 2:16 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,,,,,,,,
Tarefa,POS-3861,100872,Ajustes adicionais segmentador,101388,POS-3886,2.0 Segmentador,Concluído,,09/abr/26 3:14 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,,,,,,,,
Solicitação de serviço,POS-3853,100690,Problema com acesso/Criação de senha temporária,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,07/abr/26 12:00 AM,09/abr/26 4:09 PM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 38,,,,,,,,
Solicitação de serviço,POS-3854,100723,Uncle K | Comportamento inesperado - Segmentação por URL,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,08/abr/26 12:00 AM,09/abr/26 4:09 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,,,,,,,,
Subtarefa,POS-3877,101101,Estrutura base de consolidação de dados,98714,POS-3772,Estruturação do motor de consolidação de dados,Concluído,,10/abr/26 9:15 AM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 37,Sprint 38,,,,,,,
Solicitação de serviço,POS-3870,101020,Agrosolo | Produto Errado na E-mail Carrinho Abandonado,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,09/abr/26 12:00 AM,10/abr/26 12:30 PM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 38,,,,,,,,
Subtarefa,FRONT-341,100653,Lógica de Interceptação,96496,FRONT-32,2.[FRONT] Ajuste para campanhas de Web Push - BTG,Concluído,,13/abr/26 10:08 AM,,,Sprint 36,Sprint 37,Sprint 38,,,,,,
Subtarefa,FRONT-343,100655,Integração API,96496,FRONT-32,2.[FRONT] Ajuste para campanhas de Web Push - BTG,Concluído,,13/abr/26 10:08 AM,,,Sprint 36,Sprint 37,Sprint 38,,,,,,
Subtarefa,FRONT-342,100654,Gestão de Estado,96496,FRONT-32,2.[FRONT] Ajuste para campanhas de Web Push - BTG,Concluído,,13/abr/26 10:08 AM,,,Sprint 36,Sprint 37,Sprint 38,,,,,,
Epic,POS-3305,90337,SMB no Commerce - Q2,,,,CANCELADO,,13/abr/26 4:30 PM,,,,,,,,,,,
Subtarefa,FRONT-290,100218,Implementação NiFi Email,98918,FRONT-247,[SMB] Link de carrinho abandonado não funciona,Concluído,,15/abr/26 10:08 AM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 37,Sprint 38,,,,,,,
Subtarefa,POS-3919,101785,Definição da estrutura de campos customizáveis no profile do Unomi,87877,POS-3205,7. [BACK] Permitir que qualquer campo criado através das LPs e On Site vire um atributo do cliente,Concluído,,15/abr/26 6:22 PM,Sávio,5bbfb807412ef82f09606a29,Sprint 36,Sprint 37,Sprint 38,Sprint 39,,,,,
Subtarefa,POS-3938,102263,Control rate no endpoint de processamento,102261,POS-3937,Segmentador -  Ajustes pós validação ,Concluído,,22/abr/26 2:46 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,Sprint 39,,,,,,,
Subtarefa,POS-3939,102265,Em a partir de uma lista deixar apenas (É Igual),102261,POS-3937,Segmentador -  Ajustes pós validação ,Concluído,,22/abr/26 2:47 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,Sprint 39,,,,,,,
Subtarefa,POS-3942,102338,Em audiência pré definida deixa apenas (é igual),102261,POS-3937,Segmentador -  Ajustes pós validação ,Concluído,,22/abr/26 3:20 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,Sprint 39,,,,,,,
Subtarefa,POS-3943,102340,Em régua de automação deixar apenas (é igual),102261,POS-3937,Segmentador -  Ajustes pós validação ,Concluído,,22/abr/26 3:20 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,Sprint 39,,,,,,,
Subtarefa,POS-3944,102342,Erro 500 na preview,102261,POS-3937,Segmentador -  Ajustes pós validação ,Concluído,,22/abr/26 3:20 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,Sprint 39,,,,,,,
Subtarefa,POS-3945,102354,Valor da compra não está processando ,102261,POS-3937,Segmentador -  Ajustes pós validação ,Concluído,,22/abr/26 4:47 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,Sprint 39,,,,,,,
Subtarefa,POS-3947,102357,Ajuste de label em valor da compra,102261,POS-3937,Segmentador -  Ajustes pós validação ,Concluído,,22/abr/26 4:49 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,Sprint 39,,,,,,,
Epic,POS-3966,102396,2.0 Setup inicial,,,,Concluído,27/out/25 12:00 AM,22/abr/26 5:53 PM,,,,,,,,,,,
Epic,POS-3967,102397,2.0 Listas,,,,Concluído,10/nov/25 12:00 AM,22/abr/26 5:53 PM,,,,,,,,,,,
Epic,POS-3894,101408,2.0 Studio,,,,Concluído,27/out/25 12:00 AM,22/abr/26 5:54 PM,Bárbara Auguste Fernandes Meirelles,712020:8f547731-dc4d-407c-a6b5-bea39b910335,,,,,,,,,
Epic,POS-3965,102395,2.0 SDK e Integrações,,,,Concluído,,22/abr/26 5:58 PM,,,,,,,,,,,
Subtarefa,POS-3949,102361,Label do campo de data veio trocado,102261,POS-3937,Segmentador -  Ajustes pós validação ,Concluído,,23/abr/26 1:41 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,Sprint 39,,,,,,,
Subtarefa,POS-3952,102367,Ajuste de Placeholder (faixa estária),102261,POS-3937,Segmentador -  Ajustes pós validação ,Concluído,,23/abr/26 2:14 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,Sprint 39,,,,,,,
Subtarefa,POS-3954,102371,Faixa etária (entre) está dando erro 400,102261,POS-3937,Segmentador -  Ajustes pós validação ,Concluído,,23/abr/26 2:18 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,Sprint 39,,,,,,,
Subtarefa,POS-3955,102373,Erro 400 ao buscar mês do aniversário,102261,POS-3937,Segmentador -  Ajustes pós validação ,Concluído,,23/abr/26 2:19 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,Sprint 39,,,,,,,
Subtarefa,POS-3959,102381,Nenhum (entre) está funcionando,102261,POS-3937,Segmentador -  Ajustes pós validação ,Concluído,,23/abr/26 2:23 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,Sprint 39,,,,,,,
Subtarefa,POS-3960,102385,Regra de telefone provavelmente olhou o campo errado ,102261,POS-3937,Segmentador -  Ajustes pós validação ,Concluído,,23/abr/26 2:28 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,Sprint 39,,,,,,,
Subtarefa,POS-3969,102402,Trocar mensagem de erro,102261,POS-3937,Segmentador -  Ajustes pós validação ,Concluído,,23/abr/26 2:37 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,Sprint 39,,,,,,,
Subtarefa,POS-3951,102365,Ajustes do gênero ,102261,POS-3937,Segmentador -  Ajustes pós validação ,Concluído,,23/abr/26 2:59 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 38,Sprint 39,,,,,,,
Bug,POS-3547,94774,Teste bruno operacional,73272,POS-221,Sys-Ops | Cards Operacionais,CANCELADO,,23/abr/26 5:38 PM,,,Sprint 40,,,,,,,,
Subtarefa,FRONT-572,104029,Adicionar o disparo de SES para domínios gmail no fluxo de campanhas,92602,FRONT-9,Problemas de entregabilidade,Concluído,,07/mai/26 10:41 AM,,,Sprint 34,Sprint 35,Sprint 36,Sprint 37,Sprint 38,Sprint 39,,,
Subtarefa,FRONT-338,100650,Arquitetura BTG,97683,FRONT-151,BTG - Discovery para como usar templatize para recomendação de produtos do BTG,Concluído,28/abr/26 12:00 AM,14/mai/26 10:09 AM,Wesley Ferreira,614091b449f7bd00689bcda2,Sprint 37,Sprint 38,Sprint 39,Sprint 40,,,,,
Subtarefa,FRONT-339,100651,UX Mapping,97683,FRONT-151,BTG - Discovery para como usar templatize para recomendação de produtos do BTG,Concluído,,14/mai/26 10:09 AM,Wesley Ferreira,614091b449f7bd00689bcda2,Sprint 37,Sprint 38,Sprint 39,Sprint 40,,,,,
Subtarefa,FRONT-340,100652,POC Técnica,97683,FRONT-151,BTG - Discovery para como usar templatize para recomendação de produtos do BTG,Concluído,,14/mai/26 10:09 AM,Wesley Ferreira,614091b449f7bd00689bcda2,Sprint 37,Sprint 38,Sprint 39,Sprint 40,,,,,
Subtarefa,FRONT-337,100649,Pesquisa BeeFree,97683,FRONT-151,BTG - Discovery para como usar templatize para recomendação de produtos do BTG,Concluído,28/abr/26 12:00 AM,14/mai/26 10:09 AM,Wesley Ferreira,614091b449f7bd00689bcda2,Sprint 37,Sprint 38,Sprint 39,Sprint 40,,,,,
Subtarefa,POS-3993,103236,Verificação e possível adequação da API da Bridge,102826,POS-3983,Adequação do sistema Gênesis para suporte a CNPJ alfanumérico,Concluído,29/abr/26 12:00 AM,14/mai/26 10:33 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 39,Sprint 40,,,,,,,
Problema,FRONT-705,105706,[SMB] 1301304 - korbanpro| Reset de número do WhatsApp Marketing,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,TAREFA PENDENTE,,,,,Sprint 41,,,,,,,,
Problema,POS-4199,105705,TUPAN 50379  | Onsite sem aparecer no Site,73272,POS-221,Sys-Ops | Cards Operacionais,VALIDATION,,,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 41,,,,,,,,
Tarefa,FRONT-704,105704,Alinhar componentes no On-site Pop-up,105568,FRONT-675,2.0 Gestão de Campanhas - Fase 2,TAREFA PENDENTE,,,,,Sprint 43,,,,,,,,
História,FRONT-703,105703,Novas Audiências no On-site Pop-up,105568,FRONT-675,2.0 Gestão de Campanhas - Fase 2,TAREFA PENDENTE,,,,,Sprint 43,,,,,,,,
Problema,FRONT-702,105702,Bling erro ao acessar conta,97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,TAREFA PENDENTE,,,,,Sprint 41,,,,,,,,
Dúvida,POS-4198,105700,Chamado | Atualização whatsapp,73272,POS-221,Sys-Ops | Cards Operacionais,VALIDATION,27/mai/26 12:00 AM,,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 41,,,,,,,,
Solicitação de serviço,FRONT-701,105690,Integração do Editor Beefree com Templates de Produto,97684,FRONT-152,2.0 - BTG Campanhas,TAREFA PENDENTE,,,,,Sprint 42,,,,,,,,
Tarefa,POS-4197,105689,Cadastro de templates default de nova LP no ambiente de produção,101389,POS-3887,2.0 Landing Page,Em andamento,27/mai/26 12:00 AM,,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 41,,,,,,,,
Problema,POS-4196,105686,Re: Dúvidas Erro permanente e Arquivo de Entregues,73272,POS-221,Sys-Ops | Cards Operacionais,Em andamento,26/mai/26 12:00 AM,,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 41,,,,,,,,
Tarefa,POS-4195,105683,[CDP] Alterar um endpoint específico para disponibilizar segmentos criados pelo cliente,90336,POS-3304,2.0 Dados CDP,Tarefas pendentes,,,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 41,,,,,,,,
Problema,FRONT-698,105681,[SMB] 1435509 - HMulti| Carregamento em looping [E-mail mkt],97179,FRONT-124,Sys-Ops | SMB CARDS OPERACIONAIS,TAREFA PENDENTE,,,,,Sprint 41,,,,,,,,
História,FRONT-697,105665,[Segmentador Commerce] Front: Suprimir menu e header do segmentador,105630,FRONT-693,2.0 Audience: Segmentador no Commerce,TAREFA PENDENTE,,,,,,,,,,,,,
História,FRONT-696,105664,[Segmentador Commerce] Front: Implementar autenticação específica,105630,FRONT-693,2.0 Audience: Segmentador no Commerce,TAREFA PENDENTE,,,,,,,,,,,,,
História,FRONT-695,105663,[Commerce] Front: Exibir dados Commerce na visão do cliente,105628,FRONT-692,2.0 Audience: Enriquecimento de dados Commerce,TAREFA PENDENTE,,,,,,,,,,,,,
História,FRONT-694,105662,[OMS] Front: Exibir dados loja física na visão do cliente,105626,FRONT-691,2.0 Audience: Enriquecimento de dados OMS,TAREFA PENDENTE,,,,,,,,,,,,,
Tarefa,POS-4190,105661,[Base Analítica] Definir por quanto tempo os dados serão retidos,105631,POS-4160,2.0 Audience: Base Analítica,Tarefas pendentes,,,,,,,,,,,,,
Tarefa,POS-4189,105660,[Base Analítica] Back-up dos dados — definir estratégia com Doni e Bryan,105631,POS-4160,2.0 Audience: Base Analítica,Tarefas pendentes,,,,,,,,,,,,,
Tarefa,POS-4188,105659,[Base Analítica] Estruturação da governança da ingestão dos dados,105631,POS-4160,2.0 Audience: Base Analítica,Tarefas pendentes,,,,,,,,,,,,,
Tarefa,POS-4187,105658,[Base Analítica] Ingerir dados na base analítica,105631,POS-4160,2.0 Audience: Base Analítica,Tarefas pendentes,,,,,,,,,,,,,
Tarefa,POS-4186,105657,[Base Analítica] Provisionar a base analítica,105631,POS-4160,2.0 Audience: Base Analítica,Tarefas pendentes,,,,,,,,,,,,,
Tarefa,POS-4185,105656,[Base Analítica] Base analítica de eventos pelo BI (Herbert),105631,POS-4160,2.0 Audience: Base Analítica,Tarefas pendentes,,,,,,,,,,,,,
Tarefa,POS-4184,105655,[Segmentador Commerce] Definir primeiros casos de uso para primeira entrega,105629,POS-4159,2.0 Audience: Segmentador no Commerce,Tarefas pendentes,,,,,,,,,,,,,
Tarefa,POS-4183,105654,"[Segmentador Commerce] Definir processo de onboarding: acesso, cadastro e permissões",105629,POS-4159,2.0 Audience: Segmentador no Commerce,Tarefas pendentes,,,,,,,,,,,,,
Tarefa,POS-4182,105653,[Segmentador Commerce] Disponibilizar tela de segmentação no admin do Commerce,105629,POS-4159,2.0 Audience: Segmentador no Commerce,Tarefas pendentes,,,,,,,,,,,,,
Tarefa,POS-4181,105652,[Commerce] Consumir API de produtos do commerce (Barreto),105627,POS-4158,2.0 Audience: Enriquecimento de dados Commerce,Tarefas pendentes,,,,,,,,,,,,,
Tarefa,POS-4180,105651,[Commerce] Enriquecer dados de pedido buscando informações no ETL (Jimmy),105627,POS-4158,2.0 Audience: Enriquecimento de dados Commerce,Tarefas pendentes,,,,,,,,,,,,,
Tarefa,POS-4179,105650,[Commerce] Definir o que vai ser exibido na visão do cliente,105627,POS-4158,2.0 Audience: Enriquecimento de dados Commerce,Tarefas pendentes,,,,,,,,,,,,,
Tarefa,POS-4178,105649,[Commerce] Back: Ju cadastra a regra e irá refletir no front,105627,POS-4158,2.0 Audience: Enriquecimento de dados Commerce,Tarefas pendentes,,,,,,,,,,,,,
Tarefa,POS-4177,105648,[Commerce] Definir o que deverá ser consolidado (Sávio),105627,POS-4158,2.0 Audience: Enriquecimento de dados Commerce,Tarefas pendentes,,,,,,,,,,,,,
Tarefa,POS-4176,105647,[Commerce] Aumentar ingestão de eventos,105627,POS-4158,2.0 Audience: Enriquecimento de dados Commerce,Tarefas pendentes,,,,,,,,,,,,,
Tarefa,POS-4175,105646,[Commerce] Back: Adequação de contrato da ingestão dos dados,105627,POS-4158,2.0 Audience: Enriquecimento de dados Commerce,Tarefas pendentes,,,,,,,,,,,,,
Tarefa,POS-4174,105645,[OMS] Definir o que vai ser exibido na visão do cliente,105625,POS-4157,2.0 Audience: Enriquecimento de dados OMS,Tarefas pendentes,,,,,,,,,,,,,
Tarefa,POS-4173,105644,[OMS] Back: Ju cadastra a regra e irá refletir no front,105625,POS-4157,2.0 Audience: Enriquecimento de dados OMS,Tarefas pendentes,,,,,,,,,,,,,
Tarefa,POS-4172,105643,[OMS] Definir o que deverá ser consolidado (Sávio),105625,POS-4157,2.0 Audience: Enriquecimento de dados OMS,Tarefas pendentes,,,,,,,,,,,,,
Tarefa,POS-4171,105642,[OMS] Back: Adequação de contrato da ingestão dos dados,105625,POS-4157,2.0 Audience: Enriquecimento de dados OMS,Tarefas pendentes,,,,,,,,,,,,,
Tarefa,POS-4170,105641,[OMS] Definir com Felipe quais dados serão enviados via API do Dib,105625,POS-4157,2.0 Audience: Enriquecimento de dados OMS,Tarefas pendentes,,,,,,,,,,,,,
Tarefa,POS-4169,105640,[BTG] Entender o consumo para definir limites e preços da aplicação,97007,POS-3696,2.0 BTG ,Tarefas pendentes,,,,,,,,,,,,,
Tarefa,POS-4168,105639,[BTG] Teste de carga da aplicação,97007,POS-3696,2.0 BTG ,Tarefas pendentes,,,,,,,,,,,,,
Tarefa,POS-4167,105638,[CDP] Back: End-points para fornecer a CDP como API,90336,POS-3304,2.0 Dados CDP,Tarefas pendentes,,,,,,,,,,,,,
Tarefa,POS-4166,105637,[CDP] Back: Exportar o profile na API da CDP,90336,POS-3304,2.0 Dados CDP,Tarefas pendentes,,,,,,,,,,,,,
Tarefa,POS-4165,105636,[CDP] Back: Excluir o profile na API da CDP,90336,POS-3304,2.0 Dados CDP,Tarefas pendentes,,,,,,,,,,,,,
Tarefa,POS-4164,105635,[CDP] Back: Obter eventos do profile na API da CDP,90336,POS-3304,2.0 Dados CDP,Tarefas pendentes,,,,,,,,,,,,,
Tarefa,POS-4163,105634,[CDP] Back: Filtros de profiles na API da CDP,90336,POS-3304,2.0 Dados CDP,Tarefas pendentes,,,,,,,,,,,,,
Tarefa,POS-4162,105633,[CDP] Back: Listagem de profiles na API da CDP,90336,POS-3304,2.0 Dados CDP,Tarefas pendentes,,,,,,,,,,,,,
